samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
zozow1t-6047-1,0.5386933,0,0,0,1.5290136,2.6057725,0.50186837,3.6568692,0,0,0,0,0,2.2073064,1.2626755,0,0,1.6965033,0.43960553,0.37378424,2.5139894,0.12636931,2.7152004,0,0,0,0,0,0.20475182,0,0,0.08924816,0,0,0,1.9204885,0.21628253,0.634556,0.19980147,0,0.025638562,0.9791342,0,0.2592926,1.9447556,0,1.585139,0.6207551,0.931011,0,1.4662101,0,0,0,0,0,0,0,0.9564067,0.3639102,1.6523069,0,0,0,1.9424242,0.18771565,1.241142,0,0,0,0,0,0,0,0.4125343,2.14524,0,0,0,0,0,0,0,1.0405322,0,0,0,0.57020587,1.5060649,1.2160778,0.35055572,0,0,1.3319839,0.4868111,2.2485912,0,0,3.20217,0.8641375,0,0.45871606,0.77779245,2.6404629,1.0732154,2.067386,0.6251563,0,0.17749885,2.2929165
zozow1t-6047-3,0.17581831,0,0,0,2.3426137,1.4224321,3.9495153,6.5357137,0,0,0,0,0,5.639151,4.2073164,0,0,0.1650986,6.0119433,0,2.8656592,0,4.905312,0,0,0.43562195,0,0,2.7593074,0,0,0,4.7882257,0,0,0.6061866,5.113863,5.89449,0,5.5920734,0,8.423489,0,0,2.130768,0,2.047799,6.7136383,1.282261,0,3.3951507,0,0,0.4465075,0,0,0,0,0.32718557,0,3.8355951,0,0,0,0,0,7.3582764,0,0,0,0,0,0,0,3.4024458,6.122831,7.961901,0,0,0,0,0,0,0,0,0,5.0504694,0,1.9646847,0.5515817,2.4904552,0,0,0.5423449,0,3.9356878,0,0,4.4204836,5.4725804,0,0,0.49674588,3.0881615,0,6.100363,0,0,3.1042833,1.5644126
zozow1t-6047-4,0.58735776,0,0,0,2.2653794,3.36004,0.49186912,3.2569175,0,0.81543857,0,0,0,1.0934546,2.174301,0,0,1.3198881,1.0633508,0.6606573,3.4990125,0,3.4175487,0,0,0,0,0,1.3462955,0,0,0,0,0.58465755,0.4281985,2.617276,0.55734146,1.1223146,0.5699136,0.13752854,0,3.0231392,0,0.4498389,1.9239161,0,2.3383596,1.7344632,0.85484576,0,1.4681466,0,0,0,0,0,0,0,0.74707943,0.5446348,2.262405,0,0,0,2.2403429,0.20869267,2.3627913,0,0,0,0,0,0,0,0,3.2855234,1.0438194,0,0,0,0,0,0,0.1958977,0,0,0.323818,0.5839613,2.5739017,1.892921,0.9211915,0,0,1.5592508,0.057650276,1.1608645,0,0,3.196049,1.3515954,0,0,0.8593088,3.0437417,1.0484818,2.28475,1.1927625,0,2.0549245,2.7963176
zozow1t-61,0,0,0,0,0.8666556,2.0578547,0,0,0,0,0,0,0,0,1.4229176,0,0,0.8082765,1.389057,0,4.2583275,0,5.073315,0,0,0,0,0,0,0,0.31557465,0,0,0,0,0,0,2.3820646,3.503353,0,1.8520979,0.63392025,1.638173,0,2.3948884,0,2.163074,1.5726254,3.103006,0,0,0,0,0,0,0,0,0,0,0,1.6089181,0,1.3668886,0,0.6914672,3.9113193,1.7470353,0,0,2.6859353,0.4960497,0,0,1.100544,0.9636252,0.5724313,0,1.6550951,2.1263576,0,0,0,0,2.6744614,0,0,0,0.653255,0.837906,3.4346752,0,0.2676828,0,0.16211829,0.22714004,4.206395,0,0,2.2058535,2.546721,0.20986494,2.2842958,1.2080514,0.55460423,0,1.3979664,1.0559982,0,2.5514057,2.4296665
zozow1t-62,0.85546523,0,0,0,0,0,1.1911714,0.44982138,0,0,0,0,0,0,0.24343994,0,0,2.7201622,0,0,1.5445617,1.0406872,3.7077057,1.4197333,0,0.5007256,0,0,0.45128265,0,0,0,0.83219045,0,0,0,0,2.4875402,2.318036,0,3.0334373,0,2.779201,0,5.1787224,0,1.5950668,0,1.2752088,0,0,0,0,0,0,1.3896015,0,0,0,0,0.88546604,0,3.2596436,0,0,3.583187,2.0651798,0,0,0.4491217,0.22082917,0.66684103,0,2.2728002,1.2543212,0.9486397,0,1.5941937,0.7730177,0,0,0,0,4.806565,0,0,0,2.0101922,1.764446,2.459031,0.17277971,0,0,1.3412236,0,5.7363467,0,0,1.9145815,2.8097658,0.93401265,1.7921782,1.9495766,1.3417407,0,0,0.007186409,0,0.6200988,0.66868216
zozow1t-63,0,0,0,0,0.48053017,0,0,0,0,0,0.30691633,0,1.3813825,0,0.26004827,0,0,1.389458,1.6276387,0,1.4202341,0.86503726,4.7241507,1.2306949,0,0,0,0,0,0,0.25885078,0.33413735,0,0.57377934,0.9503676,0,0,2.8171618,3.457589,0,2.673937,0,1.4668896,0,3.03645,0,2.9678402,1.311293,1.2585093,0,0.28641635,0,0,0,0,0.06038142,0,0,0,0,1.4765248,0,4.1120253,1.0769666,0.9948083,3.691976,2.5660956,0,0,1.4001873,0,0,0,2.0830078,0.69042724,1.4264293,0,2.0522451,2.5252693,0,0,0,0,3.2377589,0,0,0,1.2525179,0,2.57248,0.23470984,0,0,0.28719163,0,5.723542,0,0,2.47068,3.0717256,0.6313824,1.6558903,0.7555325,0,0,2.7070274,1.0723975,0,1.5694188,0.09231721
zozow1t-64,0,0,0,0,1.2718991,3.0340915,3.060484,0,0,0,1.6868105,0,0.103524014,0,0.170243,0,0.9769726,0,1.2785106,0,0.4429534,2.0520031,6.724631,0.9772537,0,0,0,0,0,0,0,0,0,0,0.13668998,0.12317155,0,1.9228066,2.2137265,0,2.7081506,0.99223775,2.4698138,0.06459628,2.3668578,0,0.5585535,3.376099,1.684181,0,0.93300855,0,0,0,0.2600177,0,0,0,2.3223388,0.21582922,1.8733641,0.28611335,3.3150556,0,0,4.717074,0,0,0,0.5795433,0,0,0,0,1.2827001,2.2231565,0,0,3.460092,0,0,0,0,4.5656886,0,0,0,1.0129415,0,2.0300176,0,0,0,0.60605675,1.3309637,5.015822,0,0,0.20313066,4.0318856,0,3.1977887,0.19677122,0,0,2.8389199,2.2466319,0,3.4310594,5.897645
zozow1t-65,0,0,0,0,2.4794753,1.8802432,2.0860589,0,0,0,1.0796273,0,0.0943129,0,0,0,0.9031799,0,1.785604,0,0,1.0703663,6.164039,0.10596372,0,0,0,0,0,0,0,0.5055638,0.13592194,0,0.5452266,0,0,1.6853722,0.7760796,0.37116697,3.419019,1.8260344,2.3158202,0.030210927,1.7460915,0,2.1396039,2.305232,1.0047231,0,2.5694013,0,0,0,0,0,0,0.45580977,1.4329453,1.4783502,1.8962882,1.7759336,2.3825898,0,0,3.5443695,1.867005,0,0,1.6031364,0,0,0,0,1.2929255,1.9342299,0,0,2.7180784,0,0,0,0,3.4153495,0,0,0,1.2403336,0,1.3933232,0,0,0,1.7078435,0,2.3825357,0,0,0.9804582,6.1492724,0,2.9020343,0,0,0,3.168639,1.8593256,0,3.7695029,4.0405884
zozow1t-66,0,0,0,0,0,1.254365,0.9444993,0.63060474,0,0,0.839955,0,0,0,1.6922483,0,0.32988587,2.118452,0,0,1.4277511,2.0102878,7.1531935,3.5408325,0,0,0,0,0,0,0.00726166,0,0,0.49706924,0,1.3243624,0,2.8061075,3.6713102,0,1.8623271,0,1.6963835,0,4.076719,0,2.4238224,0,0.88172156,0,1.3318262,0,0,0,0,0,0,0,1.689622,1.3413819,2.650359,0,4.2306356,0,0.3249752,3.5696905,2.978303,0,0,1.6850653,0,0,0,0,0.76357263,2.1862643,0,0,4.2047834,0,0,0,0,4.873,0,0,0,1.9515082,0.1608921,4.2073183,1.3490397,0,0,0.42398426,0,4.8356752,0,0,2.1704397,3.4172485,0,2.0254056,1.9443622,0,0.19179991,3.1964865,1.8242946,0,2.153699,3.0091379
zozow1t-68,0,0,0,0,0,2.4360335,0,0.81110895,0,0.383752,0,0,0,0,0,0,0,5.8072424,1.6246578,0,2.282439,0.0687909,2.9155116,2.6749804,0,0,0,0,1.697491,0,0,0,0,0,0,1.2518997,0,6.67196,2.193161,0,2.658874,0,1.0603966,0,3.4957802,0,2.508661,0,1.976399,0,0,0,0,0,0,0.2399157,0,0,0,0,0,0.7559777,3.758683,0,1.3997242,3.2764277,2.724707,0,0,0.6366145,0,0,0,1.1384057,3.2169847,1.0546948,1.9362407,3.039909,0,0,0,0,0,3.7313588,0,0,0,4.553722,0.90583247,5.2751126,0.26649088,0,0,3.9976866,0,5.684034,0,0,2.7353373,3.5751255,3.1125596,0.9127815,2.2055678,0.6658024,0,1.8388308,2.0840209,0,1.4058805,5.967918
zozow1t-70,0,0,0,0,2.7492194,3.079494,0.5705446,0,0,0,0.4604743,0,0,0,0,0,0,1.0900472,0.8155822,0,2.7362368,0.45222113,5.8407264,1.9471387,0,0,0,0,0,0,0,0,0,2.0375323,0,1.6511853,0,1.7927736,4.1960077,0,1.4649768,0.12534082,3.755044,0,2.6666634,0,3.6393003,1.3341701,2.638285,0,0.046914335,0,0,0,0,0,0,0,3.287101,2.800541,1.8536322,0,2.637107,0,0,4.7699656,1.0761635,0,0,0.7308923,0,0,0,1.2657897,1.5644922,3.5656362,0,0,3.4143145,0,0,0,0,2.6318362,0.07990885,0,0,1.377756,0,3.546205,0,0,0,1.1482444,2.7486572,6.091665,0,0,3.333258,3.7584937,1.0641813,2.2178063,0.78879094,0,0,4.0021563,2.524407,0,2.209415,5.4591722
zozow1t-7011,0,0,0,0,4.309275,1.8647889,0,2.408091,0,0,0.2935741,0,0,0.8685429,0.26558354,0,1.7323539,1.6554147,1.1379001,0,2.5197725,0.07929714,3.7648206,0,0,0,0,0,0,0,1.5602639,0.11385496,0,2.3455665,1.9943035,1.7296876,0,0.8584,1.6429554,0,0,1.1764249,0.15505205,0.11588391,2.4040582,0,3.959791,0,0.82767344,0,0,0,0,0,2.2211664,0,0,0,2.661136,2.1529558,4.443033,0,1.0558548,0.15935908,0.5133367,1.9262844,2.3373704,0,0,1.1296957,0,0,0,1.0474023,0.7079591,3.2484317,0,0,0.892018,0,0,0.07502342,0,1.694159,2.016092,0,0,0.68804586,0.34124225,2.116098,0.7276767,0,0,0,2.5984173,3.5112622,0,0,3.956664,3.1122754,0,3.144673,1.5358956,0,0,4.5110292,0.3527392,0,0.5999177,3.6796982
zozow1t-7011-1,0.55487514,0,0,0,0.9356902,2.6726563,1.0524095,4.069911,0,0,0,0,0,1.89284,1.3468279,0,0,1.6761787,0.24693315,0.21139443,2.2237113,0.21650489,2.5529118,0,0,0,0,0,0,0,0,0.47659892,0,0.37053022,0,1.7654437,0.43184593,0.14639534,0.17378676,0,0.8415229,0.850865,0,0.41018033,1.8803293,0,1.7987217,0,0.9904066,0,1.311166,0,0,0,0,0,0,0,1.5849011,0.46585846,1.4939848,0,0,0,2.1199832,0.4594331,0.59105897,0,0,0,0,0.22105558,0,0,0.22346987,1.5299565,0,0,0,0,0,0,0,1.3659478,0,0,0,0.23529764,1.5325203,1.6171215,0.2412085,0,0,1.013547,0.92375654,1.2388517,0,0,2.868847,1.2325253,0,0.8675826,0.99936396,2.2507503,1.4924915,1.5666944,1.014399,0,0.14533196,2.207811
zozow1t-7011-2,0,0,0,0,2.4065325,2.5903418,0.2415129,3.7838664,0,0.17530504,0,0,0,0.9524393,1.7196048,0,0,2.2648914,0,0.809166,3.332187,0,1.6486534,0,0,0.63333386,0.1852528,0,0.7681727,0,0,0.35795152,0,1.1937239,1.3540924,1.5059124,0,0.005741612,0.3926584,0.07928191,0.88829947,0.37123817,0,1.6166229,2.1972218,0,1.7217693,0.081822075,0.6377279,0,1.0193946,0,0,0,0.09433831,0,0.076383114,0,1.0815641,1.0992676,2.7115893,0,0,0.03685276,1.782201,1.6297376,1.0867964,0,0,0,0,0.3890316,0,0,0,2.2505672,0.3343683,0,0,0,0,0,0,0.8668065,0,0,0,0.46307814,1.9641547,1.7323945,0.46605098,0,0,0.97051126,1.5768908,0,0,0,2.072967,0.6247072,0,0.572372,1.2210853,1.9748657,0.9990123,0.7382092,1.0080237,0,0,2.314903
zozow1t-7012,0,0,0,0,0.19216016,3.1576748,0.08454159,0.33621842,1.1038529,0,0.85233045,0,0,0,2.2120378,0,0,3.8162262,0,1.714285,5.3364396,0,4.1736455,3.202774,0,0.8797568,0,0,0,0,4.5340543,3.382689,0,2.4585907,1.0230565,0.28319472,1.7313588,0.72090733,3.6638541,0.39910856,0.34626234,0.8915234,2.8194604,1.6278828,4.990262,0,2.4756742,0.21667206,1.3996928,0,0,0,0,0,0,0,0,0,2.7269614,2.5394568,2.6769576,0,0,0.07329178,4.2307506,3.0062954,2.9890609,0,0,1.1305969,1.8610839,0,0,2.731535,0.48443222,1.7734534,1.0600109,1.171183,2.4039898,0,0,0.4286762,0,1.2188479,1.2186147,0,0,1.2760351,0.8388496,3.4680126,0.79842633,0,0,0,1.0963794,2.847907,0,0,6.2518187,4.5198774,0,2.4920852,2.54781,0,0,3.62569,1.2767148,0,0,2.097236
zozow1t-7012-1,0,0,0,0,1.2809141,2.5138566,0.51540256,3.591536,0,0,0,0,0,3.1060274,1.450553,0,0,2.001095,0.37222704,0.39487946,2.4413762,0.9082645,2.4072587,0,0,0,0,0,0,0,0.48024273,1.4041048,0,0.46492875,0.18929029,1.924676,0.2643834,0,0,0,0.2028361,0.9148428,0.49530762,0.8042115,1.7625688,0,0.94141924,0.095901,1.5437301,0,1.4885317,0,0,0,0,0,0,0,1.6682734,0.43063742,1.3573496,0,0.44929567,0,2.7312756,0.15271954,0,0.06803639,0,0,0,0.04208161,0,0.000633877,0.44780883,1.7178665,0,0.07366073,0,0,0,0,0,1.2859144,0,0,0,0.8140681,0.81896967,0.90682626,0.7221651,0,0,0.9872273,1.6093967,2.110369,0,0,2.756987,0,0,1.2514232,1.5300722,2.3864412,1.1399406,2.0165052,0,0,0,2.2470853
zozow1t-7012a,0.15760773,0,0,0,1.1452022,1.0681167,1.3298266,2.857388,0,0,0,0,0,0.32629567,2.6681,0,0,3.354373,0,0,2.565337,0,2.6548657,0,0,2.8383975,0,0,0,0,0,0.33267057,0,0,2.0240695,1.9590938,0.3587232,0.10865366,0.48217815,0.5624267,0,2.1654148,0,2.1555622,2.7176862,0,1.5800298,0.3405271,0,0,1.1583834,0,0,0,0,0,0,0,0.91952,0.14070763,2.9804735,0,0,0,2.7003925,0.6921781,4.1593866,0,0,0,0,0.84041226,0,0,0,1.802778,1.1346568,0,0,0,0,0,0,1.2238613,0,0,0,0.49587768,1.291328,1.6832335,0.9504148,0.13299215,0,1.4144597,0.032699723,0,0,0,1.913224,2.9119854,0,0.022634339,0,1.7570438,1.2810936,2.0922465,0.17718701,0,0,2.9127052
zozow1t-7012b,1.2744286,0,0,0,1.6697142,2.6465993,0.5707188,3.4779487,0,0.5822463,0,0,0,0.14548591,1.8466768,0,0,1.3946104,0.83308613,0.27799442,3.051254,0,2.6769593,0,0,0,0.077433646,0,2.195564,0,0,0,0,0.45263103,0.54713976,2.2191195,0.6693742,0.8955099,0.6529039,0.89663345,0,2.7402816,0,0.3733667,1.7948369,0,2.8785045,1.6916935,0,0,1.363267,0,0,0,0,0,0,0,0.10556181,0.4231965,3.2967286,0,0,0,2.1651032,0.41323423,4.0203314,0,0,0.52381355,0,0,0,0,0,2.8986661,0.3916933,0,0,0,0,0,0,0.015428506,0,0,0,0.9003849,2.3049698,2.2120836,0.8484374,0,0,1.612462,0,0.9514119,0,0,3.2757623,2.7536683,0,0,0.101739824,2.7103295,1.2720463,3.058486,1.9120271,0,2.2870758,2.5244424
zozow1t-7013,0,0,0,0,2.8309238,0.56394815,3.0730042,0.9487772,1.9622585,1.2709038,0,0,1.4154654,0,1.9653774,0,0,1.4775287,0.27375218,1.3962435,2.5415401,0.8088243,5.2566385,4.3172064,0,0,0,0,0,0,2.195419,1.6310636,0,0.85336876,0,0,0,0,1.1887748,0,0.3796727,1.0437657,3.0962029,1.0356911,3.4898617,0,3.763797,0.6288843,0.3673939,0,0,0,0,0,0,0,0,0,6.1585317,1.525297,3.8027487,0,0,0,0,2.130871,1.490944,0,0,0,0.48717803,0,0,1.1320269,0,4.2606287,0,0.7645387,2.2799296,0,0,0.27842385,0,2.3916945,1.3862109,0,0,0,0.40439814,2.679532,0,0,0,0.47516707,2.647797,2.2605844,0,0.90729624,3.4372535,3.2844527,0,3.2543967,2.2655318,0.22586058,0,3.7080257,0.52967364,0,0.12494615,2.7508252
zozow1t-7013a,0,0,0,0.3577274,1.7279899,1.6083397,0.583079,2.3246324,0,0.15982518,0.4443551,0,0,1.6883453,1.4107697,0,0,3.2636,0,0,2.1664941,0.11781565,1.2931978,0.00354977,0,1.1110551,0,0,0,0,0.48435926,1.4526018,0,1.4813224,1.7226022,1.8191637,0,0,0.37591174,0.054009825,0.17130215,0.16206202,0,1.8313248,2.774719,0,0.37468508,0,0.6407769,0,1.038588,0,0,0,0,0.37110925,0,0,0.678801,0.2424144,2.154359,0,0,0,2.4958491,1.9331622,0.7753198,0.6687091,0,0,0,0.9799643,0,0.7843814,0,1.6784688,0.12670851,0,0,0,0,0.08003548,0,0.782744,0.11186925,0,0,1.1458284,1.3895218,1.6402438,0.20616627,0.26087955,0.2522468,0.7560576,1.862854,0,0,0,0.8510586,0,0,1.1687185,1.4484472,1.1750132,1.4723941,0.9267294,0.58178777,0,0,1.8500346
zozow1t-7013b,4.240132,0,0,0,0,3.4033372,0,3.019396,0,0,0,0,0,0.8335676,0.13799305,0,0.33704916,0,1.0053246,0,0,0,2.6253936,0,0,0,0,0,3.835564,0,0,0,0,0,0,0.531869,0.6338598,0.45914724,0,0.015007839,0,0,0,0,3.13213,0,0.9790072,2.1105263,0,0,2.7546465,0,0,0,0,0,0,0.808916,0,1.9816866,3.3995798,0,0,0,0,0.5804632,5.5337796,0,0,1.202339,0,0,0,0,1.5712466,1.9336653,0,0,1.6518393,0,0,0,0,1.5475731,0,0,0,1.9508089,0,0.7896145,0,0,0,3.0173814,0,3.4440775,0,0,3.1236334,4.15113,0.15004827,0,0,3.1845834,1.8808569,4.6238265,2.2491877,0,2.3143568,0.11939757
zozow1t-7014,0,0,0,0,4.4479427,4.2368245,0,3.2483733,0,0,0,0,0,0,3.835919,0,0,6.0310435,0.4086873,4.826049,9.335188,0,3.6647797,0,0,2.8070905,0,0,0,0,3.7864761,0,0,2.1476784,3.4535284,3.8170931,0.9643964,3.7478864,4.06165,0.24623345,2.3711529,3.373239,1.4198629,3.2747731,5.044987,0,5.205512,0,4.304149,0,0,0,0,0,0.372219,0,0,0,2.4092019,2.4291785,5.9749227,0,0,0.32288504,4.185464,3.6074307,5.56111,0,0,0.74441564,0.08632294,0,0,2.6503234,0,0.70175564,4.9868717,0,1.4205787,0,0,2.7884934,0,0,4.3428426,0,0,0.22273092,0.17034209,5.392083,0,0,0,0,2.764558,1.0684487,0,0,9.301988,4.7087703,0,4.266517,4.764024,0,0,1.3221393,0.5267721,0,0,8.023642
zozow1t-7014-1,1.2650433,0,0,0,1.0596545,2.7083206,1.2338347,4.794012,0,0,0,0,0,2.2212913,1.6958189,0,0.24809156,1.3446487,0.2930032,0.2615554,2.4388535,0.15701358,2.7078815,0,0,0,0,0,0.13138007,0,0,0,0,0,0.05499403,1.7877972,1.0182948,0.4937957,0,0,0.57457876,1.4947683,0,0.20255959,1.4652735,0,2.510368,0,0.8567583,0,1.6979704,0,0,0,0.06946054,0,0,0,1.8481508,0.9619795,1.9845827,0,0,0,1.9314692,0,1.2267774,0,0,0,0,0,0,0,0.5203314,1.6618491,0,0,0,0,0,0,0,1.2002836,0,0,0,0,1.6463192,1.5482016,0.65478563,0,0,0.6742762,0.56836104,1.4404761,0,0,3.8698366,1.7615743,0,0.53236264,0.8101695,2.5150197,0.67879915,2.156102,0.92970127,0,0.68674517,2.5097382
zozow1t-7015,0,0,0,0,0.18472809,5.2339067,3.2722976,5.363371,0,0,0,0,0,1.2467389,4.6533837,0,0,1.1512755,1.1528285,0,5.826161,0,6.6771016,2.130155,0,1.1665251,0,0,0,0,0.7600151,0.5558635,0.08484355,0,0.32252863,0.24565431,4.289312,4.851511,0.7924863,0,1.5097644,4.5499887,0.38629746,0.33736676,4.8776274,0,2.7267454,0,2.6629598,0,4.5372977,0,0,0,0.34476316,0,0,0,6.0576973,2.7870119,5.641689,0,0,0,3.2673936,0,4.81527,0,0,0,0,0,0,0,0,2.2057831,0,0,4.7580705,0,0,0,0,3.894669,1.0384142,0,0,0,0,4.0742188,1.1770208,0,0,0,0,2.1156404,0,0,7.5550904,4.46302,0,2.4644668,3.3130345,0,0,2.9601195,0,0,2.0641866,6.896461
zozow1t-7015-1,0,0,0,0,1.0266398,2.0934947,0.6383343,3.2575712,0,0,0.05596722,0,0,1.8903322,0.7919315,0,0,1.8899852,0.07887153,0,1.5733291,0.9695685,1.8085544,0.39449236,0,0,0,0,0,0,0,0.956583,0,0.46940687,0.5609799,2.0502875,0,0,0.6128968,0,0.62479573,0,0.46575513,0.14291391,2.3360765,0,0.69705087,0,1.7050707,0,1.027995,0,0,0,0,0,0,0,0.89542973,0.01086335,0.2935278,0,0.23898405,0,1.6115869,1.3390031,0,0.99265975,0,0,0,1.0352763,0,0.08070466,0,1.5942645,0,0.38564518,0,0,0,0,0,2.238788,0,0,0,0.59579515,0.9577827,0.98953813,0.8600755,0,0,1.1935153,1.4634598,2.0538728,0,0,1.7227829,0,0.029291613,1.7745692,1.375555,1.4622575,1.3135856,0.615878,0.022880286,0,0,1.5095575
zozow1t-7015-2,0,0,0,0,1.8217955,3.111588,0,2.3797185,0,0.92603284,0,0,0,0.31826574,1.5939432,0,0,1.7246833,1.4721278,1.2563355,3.5949283,0,2.1205735,1.5570735,0,0,1.0896112,0,0,0,1.5558251,2.4336288,0,2.9235938,1.4369888,2.8870084,0,0,0.951786,0,0.96003145,1.165852,0.3719279,0.91458607,1.1084692,0,1.4481782,0.5390475,1.744306,0,0.25777775,0,0,0,0,0,0,0,0.9414689,1.6496973,0.22836518,0,0,0,2.566725,1.6865923,0,1.2660638,0,0,0,0,0,0,0,3.1145122,0.057049546,1.2080536,0,0,0,1.6146696,0,0.9316971,0,0,0,0.9693321,0.869134,0.9843981,2.2587962,0.34988844,0,2.7968204,1.4728807,0.11219863,0,0,1.3609219,0,0,1.1432027,2.5815587,2.0386133,1.9533805,0.981854,0.28510773,0,0.15370643,2.489436
zozow1t-7016,0,0,0,0,2.4633138,0,0,3.8338637,2.6225402,0.9083735,1.6402527,0,3.0654073,2.4917128,1.4912713,0,0,2.9320967,0,4.556446,0,0.247527,4.1980505,4.0543976,0,0,0,0,0,0,3.8422837,0.5927056,0,3.836278,0.058899336,0,2.5074048,0,3.6403177,0,1.3734118,0.09893578,0.88950765,3.1841035,6.6516256,0,0.006557718,0,0.62468773,0,0.16238262,0,0,0,0.08761628,0,1.2811706,0,8.586181,3.568182,5.38278,0,0,0,1.0170181,2.1623735,2.1520703,1.4593139,0,1.457525,0,0.8032696,0,0.44562504,0.44531995,2.9535208,0,0,5.440802,0,0,0,0,0,2.7438023,0,0,0,0,0,1.5605286,0.078651026,0.82619816,0,2.6574588,2.551547,0,0.929951,3.135403,1.0032858,0,2.6867197,3.0424695,1.1317735,0,7.3756433,0,0,0,1.9665486
zozow1t-7017,0,0,0,0,2.2174878,3.332369,1.3851693,1.2530913,0.36091837,2.5085144,1.0807661,0,0,0,3.3224628,0,0.31542513,3.4917886,0.3288559,1.1949748,3.2389846,0,5.4506817,4.4592156,0,0,0,0,0,0,2.4910781,0.14503297,0,3.2404068,0,0.5385023,0,1.4932994,3.5565784,0,0,0,2.4171276,0.79574645,4.384971,0,4.730525,0,3.9690006,0,0,0,0,0,0,0,0,0,6.088288,2.552488,3.9017322,0,0,0,1.4812312,2.511685,1.0721315,0,0,1.0606904,0,0,0,1.859395,0.29932457,3.6068864,0,0,3.8287954,0,0,0,0,2.1365037,3.2976234,0,0,0.25934166,0.039770976,5.1371794,0,0,0,0,6.4084554,3.160105,0,0,3.8997054,3.6360698,0,2.9889157,1.553334,0,0,3.633746,2.6269825,0,0,6.4430737
zozow1t-7022,0,0,0,0,5.0677066,4.4815493,0,4.5078654,0,0,0,0,0,0,0.7634322,0,0,3.060241,0,4.1935134,7.6104975,0,3.2331247,0,0,0,0,0,0,0,2.682147,0,0,0,0,2.9654784,0,3.0842698,2.788933,0,0,2.629498,6.279096,4.961772,4.7940197,0,3.8465235,0,3.748036,0,0,0,0,0,0,0,0,0,5.516911,5.732871,7.442659,0,0,0,4.6721473,5.3098044,2.2596357,0,0,0,6.020463,0,0,0.3841365,4.6193132,1.5144022,3.8527355,0,1.9077156,0,0,0.48593786,0,0,4.439718,0,0,0,0,2.7341805,0,1.7671976,0,0.32007024,7.5261145,6.4111333,0,0,12.4673605,4.2016077,0,3.660266,3.2520561,0.44899732,0,3.989027,2.633329,0,0.07378044,12.163681
zozow1t-7023,0,0,0,0,0.2776615,0,0,0.046664376,2.7950494,0,0,0,0.17033763,0,2.3337295,0,0,3.725731,0,3.4994597,1.4534193,0.13984242,0.47040117,3.169692,0,1.2560802,0,0,1.732284,0,2.0662005,0,0,1.7982413,0.7515488,2.1350095,0,0.06494147,1.9244903,0,0,2.9798937,6.1191263,1.3674933,5.310604,0,3.6576006,0,1.5473813,0,0,0,0,0,0,1.3820962,0,0,0.25226858,1.7143358,2.708953,0,0,0,5.8888626,4.238957,1.7976192,0,0,0,4.9301925,0,0,2.4757316,0,0.6714853,3.5311418,3.0951514,0.6224196,0,0,1.1802435,0,3.1555552,0.9127608,0,0,2.2884655,1.7049377,3.493529,0.2893288,4.107109,0.50345474,1.6310524,4.2114096,1.7854339,0,0,3.2149725,1.0068773,0,0.7834388,2.6559572,1.2595651,0,0,2.4078205,1.8327698,0,2.79625
zozow1t-7029,0,0,0,0,2.4976404,2.2885542,1.3247646,0.7912971,1.7216957,0,0.3020603,0,1.282683,1.0703071,1.3573713,0,0,2.2078629,1.1611532,1.300071,0.4746829,0,2.9499896,1.0794483,0,0,0,0,0,0,3.544412,1.4461741,0,2.9825978,0.23557448,0.9092558,0,2.9980307,1.7400854,0,0,2.8162408,3.9663048,2.7916934,2.378773,0,2.8897574,0,2.1567585,0,0,0,0,0,0,0,0,0,2.4908307,2.912041,3.277386,0,0.99748194,0.5374773,3.1394007,2.3469822,1.2900509,0,0,0.42524707,1.2103415,0,0,0.7673923,1.45088,0.44305366,0,0,3.8451865,0,0,0.8083685,0,0.35764655,2.819548,0,0.7170787,1.2314382,0,3.8241048,0,0.36481282,0,0,1.9992476,2.6112094,0,0,6.5057974,3.5699098,0,2.4922392,0.32599694,0,0,3.584324,0.48851267,0,0,3.5709825
zozow1t-7030,0,0,0,0,4.295847,0.82322025,0,0,0.4734586,0.7682159,0,0,0,0,0.7079415,0,0,2.7713482,0.27981383,0.7773089,3.615295,0,2.7626498,2.2917228,0,0,0,0,0,0,0,2.6941056,0,1.511744,0.041122705,3.9757802,0,1.130343,4.819089,0,2.5248277,2.4421434,5.0472136,2.5958254,2.8537283,0,6.801839,0,2.2157748,0,0,0,0,0,0.58441514,0.2232489,0,0,3.3071887,2.9524894,2.551087,0,1.2043697,0,2.3881352,3.928516,0.6036588,0,0,4.325667,0.22001784,0,0,3.9422905,2.7644536,0,0.5782624,0,1.6509011,0,0,2.3310075,0,0.5295623,1.9812711,0,0,1.1192069,0,3.0521479,0.78595704,0,0,1.6263391,5.251328,5.1747904,0,0,7.9116273,4.2799897,0.4019686,4.4134874,1.7431145,0,0,3.0397127,2.9984572,0,0,3.494719
