samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
msm79hey,0,0,0.69624376,0,0.08639194,0,0.43781778,0,0,0,0.1509026,0.4780592,0.19820218,0.92980814,0.062568456,0.14453232,0,0.042843357,0.70565933,0.5932185,0,0.48397225,0.40777093,0,0,0,0,0.12112156,0,0.36917105,0,0,0.010315005,0.21413818,0.19441918,0.38884684,0.83808714,0,0.6399734,0.18165307,0,0.219648,0,0.12393507,0,0,0.27467492,0,0,0.1719132,0.34659326,0,0,0,0,0,0.13603795,0.3833867,0,0,0.13455053,0,0.028402783,0.29553583,0,0,0,0,0,0.23751622,0.25527728,0,0,0.14403921,0.029953461,0.96444577,0.40700278,0,0,0,0,0,0.33510542,0,0.12674434,0.56961715,0,0,0,0.5622289,0.27062166,0.046347346,0,0.18880759,0.5419804,0,0,0.08254917,0.018905958,0.11995379,0,0.896569,0,0,0.21341592,0,0,0.054523677,0,0.8007451
psm6xbu2,0,0.20458694,0.37675765,0,0.2834873,0.032942846,0.39793557,0.17969403,0.3546503,0,0.08235106,0.30221882,0.18295918,0,0.36094362,0,0,0,0.09716718,0,0,0.11746438,0.11396008,0.41870457,0,0.11220217,0.28972465,0,0.04883071,0.2516925,0.24668165,0,0.049818087,0.17506295,0.40904385,0.4950574,0.10124032,0,0.12688868,0.29496935,0,0.4270268,0,0.44014096,0.15601113,0.19826865,0,0,0,0,0,0.2651515,0.16295749,0.518472,0.21031214,0.5052458,0,0.028820243,0,0.24905877,0.47236785,0.3555988,0.034615286,0,0,0,0,0.37875867,0.1507844,0,0.37046134,0.06973316,0.2019592,0,0.31168288,0.26654887,0,0,0.07868625,0,0.063432574,0.105085105,0.10627409,0.17662427,0.27949736,0.6745603,0,0.1777857,0.14888328,0.024021644,0.0341898,0,0,0.41370004,0,0,0,0,0,0,0,0,0.3109703,0.3085739,0,0,0.20560902,0,0.46025574,0.10523392
msm79h7e,0,0,0.76090735,0,0.38169652,0,0.27196214,0,0,0,0.6564207,0.8924533,0.37750807,0.9761441,0.020776344,0.38530222,0,0,0.7443721,0.33953795,0,0.85711914,0.015029036,0.06266593,0,0,0.022052735,0.61103684,0.018320274,0.33284235,0.17746668,0,0.000526104,0.52649474,0.6617393,0.54201806,1.313091,0,0.774637,0.13223955,0,0.39114416,0,0.9597955,0,0,0,0,0,0,0.2532382,0.6647503,0,0,0.22004054,0.35594746,0,0,0,0.44227675,0,0.04751511,0.14816618,0,0,0,0,0.44580746,0,0,0.2590202,0,0,0.03760623,0.8573458,1.2007712,0.62650007,0,0.03242422,0,0,0.49908325,0.23099297,0,0.73921365,0.94700396,0,0,0.33920708,0.69951373,0.4168686,0,0,0.74991375,0,0,0,0.62757826,0,0,0,0.6163585,0.001112461,0,0,0,0.21138766,0.06908342,0.25034294,0.26249784
esm7f5cf,0,0.17140172,0.373623,0,0.0561309,0,0.23501958,0.19564918,0.516462,0,0.4501239,0.16795954,0.09825982,0,0.32337314,0,0,0,0,0,0,0,0.019518107,0.055291012,0,0.085868955,0.29915237,0,0.059450682,0.003927916,0.34126106,0,0.21230213,0,0.005014837,0.5562109,0.084563464,0,0,0.17689212,0,0.18216854,0.115051165,0.03884889,0.12280184,0,0,0,0.22333603,0.023331292,0,0.2090391,0.23090017,0.36709154,0.27966458,0.6611753,0,0.11875522,0,0.18419021,0.57284987,0.21969025,0.075258724,0,0,0.061203226,0,0.33292004,0.17108274,0,0.24788852,0,0.27977982,0,0.34505644,0,0,0,0.13008673,0,0.049299844,0.113611616,0,0.12498157,0.2812286,0.33350757,0,0.23417687,0,0.071873926,0.016842347,0,0,0.041873198,0,0.06519692,0.27229905,0,0,0,0,0,0.4932744,0.42095777,0,0,0.04759513,0.006319012,0.67199486,0.110463746
msma26bf,0,0.41210595,0.32516918,0,0.63417125,0,0.14833704,0,0.22755526,0,0,0.41506422,0,0.06685468,0.4317849,0,0,0.14874196,0.21233782,0,0,0.11769135,0,0.012027058,0,0.35958806,0.083005965,0,0,0.0845034,0,0,0.22518729,0.138652,0.076076895,0.4243991,0.019915804,0,0,0,0.019356206,0.69924545,0.26063234,0.88716316,0.3909961,0,0,0,0,0,0,0.68707556,0.16422763,0.2101162,0,0.27712262,0,0,0,0.08112251,0.10033749,0.6617218,0.22027737,0,0.389247,0,0,0.37034103,0.1916899,0,0.5006486,0,0.5693133,0,0.38857302,0.01748616,0,0,0,0,0.08327121,0.17122969,0.41970888,0.047780044,0.96368754,0.12176921,0,0.53820443,0,0.34906185,0.23757635,0,0,0.45701566,0,0,0,0,0,0.054210737,0,0,0.27857462,0.1560515,0,0.46287334,0.12400471,0,0,0
hsm5md8h,0,0.5487255,0.5932236,0,0.3296305,0,0.39194253,0.06991348,0.24539474,0,0,1.013198,0,0.01406683,0.32749924,0,0,0.2981776,0.002306692,0,0,0.108517066,0,0,0,0.24637866,0.08042401,0,0,0,0.007270291,0,0.29287833,0,0,0.4676548,0.018657342,0,0,0.38248405,0.3392192,0,0.6473627,0.06505915,0.40411568,0,0,0,0,0,0,0,0.37666342,0.21039686,0,0.5849333,0,0,0,0.4366011,0.80975884,0.023708599,0,0,0.08361821,0,0,0,0.5538333,0,1.016463,0,0.35009438,0,0.22135249,0,0,0,0.51381886,0,0,0,0,0,0.56178564,0.21733753,0,0.7621499,0.123925425,0.62447584,0,0,0,0.69989777,0,0,0,0,0.060390264,0.14517298,0.07592468,0,0.34356517,0.18805698,0,0.1545819,0,0.43389028,0,0.43163714
hsm7j4o1,0,0.208695,0.55440533,0,0,0,0.042765453,0,0.93413603,0,0,1.1656145,0,0,0.44115394,0,0,0.37407345,0.11417279,0,0,0,0,0,1.1462024,0,0.09984641,0,0,0.7489414,0.047057744,0.006168399,0.9201669,0,0,0.5923628,0.22438933,0,0.2417065,0.8661911,0.26107493,0,0.12671119,0,0.2432147,0,0,0,0,0,0,0,1.3791524,1.0338753,0,0.8107647,0,0.50849944,0.49811167,0.92292404,0.4284563,0.28390664,0.36310482,0,0,0,0,0,1.5909545,0.48456174,0.8458071,0.57542837,0.32135034,0,0.6403021,0,0,0,0.9008903,0,0.30174115,0,0,0,0.07727575,0.67576253,0,0.4933923,0,0.15197995,0,0,0,0.35802704,0,0,0.13976888,0,0.39084998,0,0.8067903,0,0.79379797,0,0,0,0,0.5804482,0.6646215,0.40557343
esm7f5c5,0.68146247,0.38415378,0.57200223,0,0.56863797,0,0,0,0.19596615,0,0,0.66297495,0.38235003,0,0.446039,0,0,0,0,0,0,0.8465383,0,0,0,0.19286992,0,0.86163116,1.2437259,0,0.53301567,1.5254205,0.14156707,0,0,1.2106689,0.44223028,0,0.18925883,0,0,0.21669857,0.06601221,0.22328536,0,0,0,0,0,0,0.11960738,0,0,0.035242893,0.5230417,0.74103206,0,0,0,0,0,0.010807313,0,0,0.5382252,0,0,0,0.055338778,0,0.23218809,0,0.0957156,0,0.77203274,0,0,0.8672326,0.5867216,0,0.45936665,0.045060627,0.051938854,0,0.52149135,0.114543065,0,0.2626071,0.11175715,0.45010078,0.320913,0,0,0,0.3299094,0,0,0.42823887,0,0,1.0195675,0.49032533,0,0,0.46797794,0.2758637,0,0.79008406,0,0.6044126
hsm67vfz,0,0.14236414,0,0,0,0,0,0,1.3183295,0,0,2.5303428,0,0.55342185,0,0,0,2.0136623,0.5059801,0,0,0.2989755,0,0,0.6236776,0.28894228,0.6060145,0,0,1.2197217,0.18316767,0,0.300512,0,0,0,0,0,0,0.86491936,0.7904799,0.13942468,0,0.8284241,0.85565764,0,0,0.28633505,0,0,0,0,1.7587175,0.85980994,0.2906797,1.6084663,0,0,0.43744037,0.61502665,0.5200188,0.6381175,0.1289205,0,0.1225868,0,0,0,1.4817374,0.80862,1.0887858,0,0.24194828,0,0.90027434,0,0,0,1.5639809,0,0.3866524,0,0,0,1.0518317,0.67018926,0,0.57008034,0.20563652,0.95701766,0,0,0,0.78035295,0,0,0,0,0,0,0.3255183,0,0.41024336,0.31043196,0,0.077848576,0,1.0591445,0.5888935,0
esm5mebp,1.2966073,0,0,0,0,0,0,0,0,1.3590237,0,1.0881875,0,2.6789677,0,0.9148725,0,0,0.3262803,0,0,2.7412205,1.1586468,0,0,0,0.15358645,2.2501981,0,0,0,0,1.3993425,0,1.7914419,0,1.0135341,0,2.246582,0,0,0,2.386171,0,0,0,0,0.9316642,0,0,1.2265345,0,0,0,3.3487098,0,0.8179982,0,0.1500477,0,0,0,0,0,0,0,3.2609365,0.5056644,0,0,0,0,0,1.0810028,1.2743866,1.8133599,0,2.3508847,0.72764313,0,1.7548119,0.39049837,0,0.8008842,0,0.22326472,0.55722183,0,1.1974401,1.9451073,0,0,0,0,2.523399,0.9556797,0.002075411,1.6755059,0,1.3705947,0,2.4950485,0,0,1.627794,0,0,0.7783319,0.21464755,0
msma26eh,0,0.89465195,0,0.10264771,0.1967892,0.054513946,0,0,0.4967497,0.5963398,0,0,0.04512278,0,0.34980008,0,0,0.26586297,0,0,0.3598731,0.047676288,0,0,0.82413936,0.15344027,0,0.89890736,0.19747892,0,0,0,0.52374214,0,0.09204957,0.95771986,0,1.5271072,0.9068684,0,0.6375843,0.87945706,0.73617744,0.28689042,0,0.08189072,0,0,0.05976484,0.17311507,0.30344954,0,0.059907056,0,0,0.001486257,0,0,0,0,0,0,0,0,1.5055306,0.22578454,0.024592444,0.11925444,0.34618914,0,0,0.66079867,0.55180347,0.7954876,0.27074125,0,0,1.7071618,0.2505046,0,0.10806695,0.058762863,0,0,0,0,0.22190458,1.2865669,0.1348436,0.36843836,0,0,0.4495174,0.17595036,0.71896976,0.23276167,0.18705437,0,0.11337658,1.2249361,0.94413275,0.2310104,0.13512704,0,1.306956,1.7801241,0,0.61804485,0,0.22071278
msmapc7p,0.104344055,0.06339852,0.41255653,0,0.40878686,0.08259435,0,0.14936793,0.37321576,0.2063872,0,0.3129129,0.33327714,0,0.12329072,0,0.16264232,0,0.13891354,0,0.008151569,0.14746618,0.31213033,0.21537487,0,0.2671804,0.500049,0,0,0.33890566,0.25218374,0,0.092863865,0.09782354,0.5136766,0.51573616,0.058337413,0.10464057,0.5533039,0.49679282,0.026547581,0.5496826,0,0.1857975,0.21024531,0.30944684,0,0,0.051664017,0.13366021,0,0,0.003598414,0.73361534,0.3377,0.5715004,0,0,0,0.15829599,0.26082245,0,0,0,0,0.061601046,0.010509446,0.16513836,0.15348849,0,0.34375072,0.638225,0.38312,0,0,0.4411224,0,0,0.04515045,0.27058977,0,0,0,0.3014791,0,0.594862,0,0.09741061,0.17121026,0,0.010388311,0,0.030336324,0.4427111,0.09309222,0.2065805,0.027614012,0,0,0,0,0,0.13417703,0.43735963,0,0.026865631,0.08868311,0,0.25849053,0.21381289
hsma33r5,0,0.5947164,0.257423,0,0.032555975,0.21965326,0.75633335,0,0.13184582,0,0.7172845,0.19310085,0,0,0.84627014,0,0,0,0.20180519,0,0.12346046,0,0,0,0.52497524,0,0.22047928,0,1.2866057,0,0.24929826,0,0,0,0.27505007,0.15027702,0.30507672,0,0.01670716,0.5184507,0.062150523,0.27084032,0,0.15143839,0,0.15495765,0,0,0,0.19656509,0,0,0.37213874,0.13059506,0,0.35449684,0,0,0,1.6797693,0.42592955,0.112107135,0,0,0,0,0,0,0.5581365,0.633969,0,0.4332057,0.49464145,0.02044833,1.5251321,0,0,0,0.17712463,0,0.5614416,0.8356987,1.2624317,0.31611478,0.2851341,0.43523237,0.25345173,0.23209637,0.5661003,0,0,0,0,0.4160466,0.21941277,0,0,0.16406524,0,0,0.07510102,0.027070045,1.18589,0.3444561,0,0.19075033,0.17508611,0,0,0.100700974
hsm6xrsn,0.23202917,0,0.061045174,0.46741414,0.20962259,0.14441039,0,0.3084078,0.1438502,0,1.4297891,0.21363325,0,0.49418014,0.7998402,0.2977653,0,0,1.1675532,0.70692813,0.24753182,0.16334352,0.93761694,1.0039576,0,0,0.80196244,0,0.761696,0,0.4383306,0,0,0.33863282,0.89650863,0,1.1464182,0,0.77321535,0.37338138,0.9753741,0.64136004,0.16604054,0.42402792,0,0,0,0,0,1.0481236,0,0.1992871,0,0.8248698,0,0.48887005,0,0,0,1.862069,0.22085935,0,0,0,0,0.30076203,0,1.1702962,0,0,0.001820732,0,0.13685334,0,0.41076556,0,0.24375087,0,0,1.2737222,0,0.46336168,0,0.07955211,0,0.35518724,0,0,1.648165,0.368114,0,0,0,0.20588095,0,0.22089437,0,0,0,0,0,0,0.78443074,0.30925453,0,0,0.8434765,0.023450479,0,0.1698114
msm6j2hj,0.27020985,0.038479008,0.2588124,0,0.45189744,0,0.16959998,0.29117528,0.1669383,0.37384433,0,0.24053174,0.20829663,0,0.220092,0,0.30711347,0,0.14495614,0,0,0.30626702,0.44158864,0.37708014,0,0.19021529,0.22423948,0,0,0.43595174,0.208045,0,0,0.15207478,0.39090782,0.57632923,0.03917948,0,0.20617698,0.58288926,0,0.34269357,0,0.20691906,0.4721144,0.55461466,0,0,0.0943017,0.015815262,0,0,0.14162081,0.4035648,0.28192842,0.24404827,0,0,0,0.13941486,0.4192745,0.17589861,0,0,0,0.14310253,0.009549603,0.05947811,0.13427803,0,0.35419387,0.41491282,0.38212577,0,0,0.3766713,0,0,0.18947832,0.41452557,0,0,0,0.108367264,0,0.33480138,0.08424649,0.08259005,0.09450705,0.064365506,0.06465873,0,0,0.35103408,0.07981181,0.18129875,0,0,0,0.056384288,0,0,0.011743281,0.41187248,0,0.005193278,0,0,0.09215069,0.0676769
psm7j13q,0.4050274,0.27106047,0,0,0,0,0,0.35036853,0.66562027,0,0,0.07688672,0,0,0.2760547,0,0.38385108,0,0.34270912,0,0,0.14489217,0.607316,0.16213585,0,0.2888389,0,0,0,0.87740576,0,0,0,0.1774956,0,0.5813177,0.17253965,0,0,0.696409,0,0.5116957,0,0.4560176,0.6020656,0.44653532,0,0,0.27771667,0,0,0,0.37971333,0.48840466,0.40420318,0.012768288,0,0.23410395,0,0.26410732,0.89002323,0.32052585,0,0,0,0.14931104,0,0.14297417,0.3016038,0,0.6790386,0.53964025,0.48400542,0,0,0.46662796,0,0,0.19848193,0.51585644,0,0,0.0515839,0,0.25592968,0.059124257,0,0,0,0.3101164,0.20839907,0,0,0.14260176,0,0.07142767,0.25945318,0,0,0,0,0,0.15468225,0.41361934,0,0,0,0,0.14279737,0
hsma33p2,0,0.38586342,0.5940831,0,0.2425995,0,0.06326763,0,0.056342103,0,0.03782779,0.36731753,0.39147967,0,0.34210685,0,0,0,0,0,0,0.22675529,0,0,0,0.20882794,0.29905254,0,0,0.2730166,0.23833415,0,0.2500332,0,0.2287288,0.5063562,0.11605127,0,0.012633798,0.1450711,0.06963222,0.26093858,0.62259424,0.123042956,0.12584358,0,0,0,0,0,0,0.20366527,0.14776763,0.42807937,0.37365258,0.57112235,0,0.00466504,0,0.17631783,0.3060364,0.19398677,0,0,0.06410965,0,0,0.33406368,0.14953928,0,0.10431278,0,0.6430326,0,0.08799988,0,0,0,0.15131278,0,0.03954494,0.5334512,0.35669413,0.2114194,0.2949898,0.13043348,0,0.31497294,0.01868245,0.059099775,0.06120166,0,0,0.26984465,0,0,0,0,0,0.008676354,0,0,0.13197556,0.56541765,0,0.24740922,0.12986898,0,0.25545445,0
psma267d,0.46446952,0.15490298,0,0,0.002139736,0,0,0.3801161,0.5768171,0,0,0.21865568,0.02876328,0,0.20922337,0,0.45677042,0,0.37410986,0,0,0.21347833,0.7034711,0.08392071,0,0.30050012,0,0,0,0.9608582,0,0,0,0.24647343,0,0.5915647,0.18876821,0,0,0.82891816,0,0.60056025,0,0.37055436,0.763495,0.45435336,0,0,0.22315069,0,0,0,0.31901887,0.38675237,0.47013694,0,0,0.054890342,0,0.14155059,0.9622387,0.34078676,0,0,0,0.24848288,0.008623078,0.08558276,0.15139312,0,0.6024692,0.58132607,0.588842,0,0,0.57331586,0,0,0.23294327,0.60274065,0,0,0,0,0.25986832,0,0,0,0,0.3384593,0.18384476,0,0,0.056254573,0,0.09670462,0.19079542,0,0,0,0,0,0.05108639,0.43215686,0,0.074980475,0,0,0.061582994,0
hsm7j4mk,0,0.19621028,0.33314073,0,0,0,0,0,0.78914434,0,0,0.84026873,0,0.176133,0.5835472,0,0.055288337,0.49480823,0.7856759,0.067754865,0,0.05502342,0.37266546,0,0,0.13944224,0,0,0.8078098,1.0663806,0,0.014770094,0.45896748,0,0,0.14420962,0.3486619,0,0,0.82898694,0.11214428,0.6738369,0,0.5428281,0.47308958,0,0,0,0,0,0,0,0.46234652,0.3909905,0,1.0939226,0,0.19866762,0.75959736,0.9175371,0.92835826,0.07976713,0,0,0,0,0,0,1.0043823,0.8902841,0.38259357,0.20738642,0.46426928,0,0.8280691,0.055107765,0.04349322,0,0.21673344,0,0.01519255,0,0.65633124,0,0.9628246,0.7791338,0,0,0,0,0,0,0,0.17626888,0,0.023552516,0,0,0.14268813,0,0.101367995,0,0.26692435,0,0,0,0,0,0.009384547,0.08558096
csm7koq5,0.026111327,0.07388353,0.42580497,0,0.5549445,0.010662988,0.0448558,0.06425018,0.28831762,0.15428047,0,0.29277766,0.32835907,0,0.18973929,0,0.013551779,0,0.055247366,0,0,0.28414148,0.101439044,0.265766,0,0.28071728,0.48577726,0,0,0.08948968,0.18911155,0,0.11253976,0.10968398,0.47205228,0.58236957,0.00612244,0.001579072,0.3525489,0.30117851,0.14740774,0.43401414,0.084747046,0.28064263,0.21288346,0.3096001,0,0,0,0.08576575,0,0,0,0.5375741,0.18274455,0.54230213,0,0,0,0,0.030986916,0.13450937,0,0,0,0,0,0.25404775,0.15168343,0,0.25144464,0.2513352,0.37442482,0,0.03786636,0.29178435,0,0.08109652,0.11587484,0.09084744,0,0.025330968,0,0.14752829,0.000266418,0.5118172,0,0.27731377,0.18086149,0,0.06553485,0,0,0.4558962,0.11207703,0.15512206,0,0,0,0.21129343,0,0,0.04581608,0.3548015,0,0.11081788,0.1437985,0,0.21653746,0.17621163
msm6j2ps,0,0.18895938,0.020572575,0,0.94578177,0,0,0.24617025,0,0,0,1.0825528,0,0.048288748,0.109992534,0,0.021056361,0.06993971,0,0,0,0.0501633,0,0,0,0.21942115,0.1381089,0.042997226,0,0,0.30309442,0,0,0,0.11143941,0.6499107,0,0,0,0,0.24232298,0.53910726,0.2015669,0.5425948,0.50388014,0,0,0,0,0,0.35966447,0.1332611,0,0.054246314,0.16127305,1.0400465,0,0,0,0,0,0.8145473,0.36693394,0,0,0,0,0.44522706,0.32986602,0,0,0.018422605,0.4568931,0,0.58178806,0,0.039027695,0,0.28961045,0,0.071678475,0.06966662,0,0,0.1735314,0.08738277,0,0.5508672,0.3426964,0,0.38278255,0,0,0.62591386,0,0,0,0.026742464,0.1353701,0,0,0,0.074247696,0.13433942,0.37290424,0.47574446,0,0.30032125,0.13825877,0
msm9vzoq,0.21753089,0.19704178,0.21914783,0,0.35222855,0,0,0,0.5049654,0,0,0.11258885,0,0,0.25656098,0,0.0627414,0,0.3979541,0,0,0,0.098643295,0,0,0.46019524,0.26460972,0,0,0.13706152,0,0,0.29483172,0.26856637,0,0.5627396,0.04814916,0,0.08802464,0.22739531,0,0.95854425,0.018646423,0.4638966,0.48640212,0.025915861,0,0,0,0,0,0.12595654,0.028622963,0.1501776,0.09355476,0,0,0,0,0.31553248,0.061917555,0.35196537,0,0,0.11242589,0,0,0.06605334,0.107404366,0,0.20625608,0,0.6181308,0,0,0.2598683,0,0.11204918,0,0.0569529,0,0.10003371,0,0,0.80230576,0,0,0.49231035,0,0.6075672,0.06037073,0,0,0.17161813,0,0.47311288,0.37107164,0,0,0,0.02755516,0,0.22763337,0.15116997,0.1097496,0.568927,0,0,0,0.08047461
csm7kojq,0,0.45797366,0,0,0.07567498,0.054465517,0,0.15228105,0.7463623,0,0,0,0,0,0.24955824,0,0,0.03358354,0.19123742,0,0,0,0.113894954,0.36279655,0,0.31394035,0.14895639,0,0,0,0.028433755,0,0.08436524,0.17084622,0.033526164,0.57132286,0,0.3353022,0.098216794,0,0,0.4120115,0,0.46151826,0.3799614,0,0,0,0.24369074,0,0,0.3240474,0.29085675,0.17528608,0.17927822,0,0,0.52681935,0,0.1125144,0.00048206,0.057862237,0.14109144,0,0.1011114,0.20195624,0,0.4676337,0.2697841,0,0.30973804,0.27381754,0.18691927,0.03437802,0.19997367,0,0,0.41511506,0.06700347,0.007542938,0.045091644,0,0,0.035546415,0.017878488,0.13439128,0,0.36980546,0,0.41859347,0.22930627,0,0.008684034,0.3906564,0,0.093704514,0.25416166,0,0,0.005176298,0,0,0.23324548,0.53233075,0,0.35446233,0,0,0.09290877,0.11605189
csm67u9v,0,0.3689605,0,0,0,0.14696942,0,0.029820098,0.473879,0,0,0.11986171,0,0.07502705,0,0,0.28422177,0.511726,0.3613641,0,0,0.017229738,0.10446892,0,0,0,0.45109993,0,0,1.5312696,0,0.20177907,0,0.10880877,0.027328394,0.83405906,0.16552478,0,0,0.6082746,0,0.75100297,0,1.4390906,0.9209596,0,0,0,0.18684757,0,0,0.47843295,0.11654576,0.51501614,0.22634064,1.6930003,0,0,0.4387049,0.3264404,0.864678,0.677682,0.039429627,0,0.21313038,0,0,0.3917798,1.0400496,0,0.68580264,0,0.81537414,0,0.737111,0.10733735,0.15500516,0,0,0,0,0,0.40947765,0.000662878,0.87935466,0.8911991,0,0,0.4693342,0.16252685,0.4882331,0,0,0.8185675,0,0.38422814,0.026703559,0,0,0,0,0,0.5081042,0.8661539,0,0,0.3530346,0.04645562,0.58965325,0
psm7j15m,0,1.2923404,1.1473036,0,0.74636364,0,0,0,0.15251005,0.01780476,0,0.9355988,0.78024113,0,0.77465546,0,0,0,0,0,0,1.0403624,0,0.093700446,0,2.2620926,0.33156076,0,0,0,0,0,1.7716625,0,0,0.53711736,0,0.34776676,0.5855333,0,1.6700816,2.2668798,1.8671892,0,0.84931815,0,0,0,0,0,0,0.36223525,0.22886175,0.29005858,0.3080873,0,0,0.17866904,0,0,0,0,0.38792437,0,0,0,1.0345895,0,0,0,0,0,0.5964219,0,0,0,0,1.1821064,0,0.018252315,0,0,0,0,0,0,0,2.0375817,0,0.46260545,0,0,0,0,0,0.43345073,0.11497296,0,0.53646886,1.5076119,1.424835,0,0,0,0,0.39709476,0,0.20244072,0,0.9132879
psm7j1as,0.22067323,0.10507506,0.20827171,0,0.6444653,0,0.21012357,0.34249946,0.35646063,0.5403173,0,0.092167854,0.09375084,0,0.26540646,0,0,0,0.22980635,0,0,0.21432038,0.20069718,0.49859625,0,0.25919184,0.21002539,0,0,0.016417883,0,0,0,0.32820228,0.300184,0.56347823,0.022506662,0,0.12129137,0.2883874,0,0.5907327,0,0.548386,0.5081257,0.6178521,0,0,0,0.08793513,0,0.025408562,0.006853245,0.30382738,0.006073553,0.03514959,0,0,0,0.035701256,0.09439635,0.21229899,0,0,0,0,0,0.13087828,0.16441295,0,0.41473156,0.32359508,0.19548097,0.08773649,0,0.38123253,0.018536463,0.10414854,0.023199126,0.47984916,0,0,0,0,0.18406786,0.35948008,0,0.31249017,0.014221176,0.33420697,0,0,0,0.5297801,0.11918535,0.17708737,0.022752825,0,0,0.31766665,0,0,0.12040464,0.25048634,0.098179586,0.27493447,0,0,0,0.22644998
msm5ller,0,0.2077292,0.48116833,0,0.28677404,0.3359629,0.09544638,0,0.38183662,0,0.12837973,0.06262873,0.052581303,0,0.33041537,0,0,0,0.0661494,0,0.018830512,0.027570207,0,0,0.13190538,0,0.27211887,0,0.4664788,0.15115911,0.15870996,0,0.15088677,0,0.419117,0.51555234,0.3364398,0,0.49820605,0.21045123,0,0.45790565,0,0.58493537,0,0.3518502,0,0,0,0.20034897,0,0,0.005070046,0.7720644,0,0.6053895,0,0,0,0.23354179,0.029502891,0.06199275,0,0,0.049068104,0,0,0.32387188,0.39190918,0,0.32117355,0.58984226,0.38395998,0,0.36266133,0.15011998,0,0,0,0,0.20469812,0.3687625,0.46054226,0.2169679,0.21964289,0.73805285,0,0.18016559,0.12832768,0,0.020767067,0,0,0.38890547,0.18220253,0.03354582,0,0,0,0,0.004360944,0,0.54120827,0.4937761,0,0.22033396,0.35598916,0,0.34933165,0.23254593
hsm6xrqi,0.81424785,0.16154355,0,0,1.6841464,0.7035807,0,0.08939444,2.3863747,0.523835,0,0,0,0,0.683421,0,0,0,0.6223301,0,0.3566144,0,0.49036264,1.6144834,0,1.0767004,0.4178774,0,0,0,0,0,1.2213876,0.73114425,0.6253681,0,0,0.14336327,0.5069411,0,1.1576096,1.4111425,0.47888246,0.24445495,0.19101632,0.15009244,0,0,0,1.0566138,0,0,0.28521708,0.35222134,0.4278347,0.022460524,0,0.31121898,0,0,0,0.14942762,0.028253116,0,0,0.007124975,0.11221288,0.64168185,0.13772449,0,0.44682842,0,0,0.05611265,0.019605273,0.722304,1.0456979,1.0087215,0,0.89300615,0,0,0,0,0,1.2940665,0,0.8575977,0,0,0.16132341,0,0.29141045,1.4864728,0,0,0.117577925,0,0,1.6956781,0,0,0,0,0,0,0,0,0,0.27886498
msm79h58,0,1.1633182,0,0,0,1.7137502,0,0,1.3867599,0,0,0,0,0,0.11700763,0,0,0,0.88829124,0,0,0,0,0,2.4597983,0,0.73189247,0,0,0.002505429,0,0,1.0451714,0,0,1.0566565,0,0,0,0,0,0.352816,0,1.4904441,0,0,0,0,0.85626376,0,0,0,1.9715866,0.7057453,0,0,0.19619402,1.9325296,1.9620931,0,0,0.007073846,1.0063434,0,1.6480656,0,0.80794334,0.4725207,2.6163552,0,1.5057665,0.31545606,1.3573856,0,1.8027557,0,0,1.1672883,0,0,0.81057984,0,1.3637389,0.39937454,0,1.1844735,0,0,0,0.27760857,0.04701398,0,0.18635178,1.4613887,1.0230393,0.80385846,0.44725925,0,0,0,0,0,0.64083785,0,0,0,0,0,0,0
csm79hpo,0.28663003,0.25031257,0,0,0.5187807,0,0.26111412,0.4944799,0.4096061,0.68436205,0,0,0.06871324,0,0.47569588,0,0.94016343,0,0,0,0,0.24893089,0.17526034,0.5734528,0.018187389,0.26004994,0.1947382,0,0.11784899,0,0.40918604,0.10098229,0,0.2095344,0.24454829,0.65215814,0,0.22552577,0.07622273,0.3069348,0.058394566,0.11250063,0.5312779,0.16280738,0.47818154,0.69064915,0,0,0.41766462,0,0.3581586,0.2195123,0.15248194,0,0.1637146,0.22779623,0,0.10667978,0,0.40258753,0.14041635,0.1369139,0,0,0.03590816,0.37658077,0.20550822,0.069676936,0.4207667,0,0.30703384,0.5015019,0.5066098,0,0.23384586,0.07143074,0,0.28082013,0.3849994,0.56154466,0,0,0,0,0,0.42202058,0.48133242,0.38944215,0.3572846,0.29335535,0.035442237,0,0.18257594,0.44097948,0.12742528,0.26271316,0.48449475,0,0,0.226046,0.24666531,0,0.10956463,0.15678217,0.38325638,0,0,0,0.20633169,0.022004917
